job_title,company_name,company_location,work_method,post_date,work_time,description,fecha_scraping,id_job
Data Scientist,Ericsson,"Madrid, Comunidad de Madrid, España",Híbrido,hace 2 semanas,Jornada completa · Algo de responsabilidad,"Acerca del empleo
Desde Hays buscamos a un Data Scientist para una importante empresa aseguradora ubicada en la zona Noreste de Madrid.

¿Cuáles serán tus Funciones?
Creación de modelos predictivos y revisión de los modelos existentes para su mejora.
Dashboards para evaluar el funcionamiento de los modelos.
Investigar sobre nuevas fuentes de datos para enriquecer los modelos.

Imprescindibles conocimientos mínimos:

+ 2 años de experiencia en creación de modelos de predicción (árboles de decisión, regresiones logísticas, glms), ML.
Conocimientos avanzados en R, Python (Medio/alto), Spark y SQL
Valorable Java, Hive
Inglés nivel intermedio

¿Qué ofrecen?

Contrato indefinido.
Plan de carrera retador.
Modalidad presencial (6 días de teletrabajo/mes)
Interesante paquete salarial

Si crees que tu perfil se adapta al puesto y quieres conocer más detalles, aplica a la vacante o envíame un mail con tu CV a mi correo arianna.infranco@hays.es",16/02/2023,Data ScientistEricsson
Data Scientist - Sector Energías Renovables,Ingeteam,"Albacete, Castilla-La Mancha, España",Híbrido,hace 3 días,Jornada completa · Sin experiencia,"Acerca del empleo
Job Title:

Modelling & Data Scientist

Job Description:

Funciones:

El candidato seleccionado formará parte del equipo de Modelling & Data Science en Dentsu participando en diferentes proyectos de análisis de datos, modelización y elaboración de recomendaciones a nuestros clientes. Será responsable de:
La elaboración de modelos matemáticos para medir, predecir y simular el efecto de la comunicación en los KPIs de negocio de los anunciantes.
Medición del impacto publicitario en los principales KPIs de los anunciantes y extracción de los principales aprendizajes mediante modelos de atribución multimedia y Marketing Mix Modelling.
Colaborar en el diseño y desarrollo de herramientas de análisis propias.
La elaboración de dashboard y cuadros de mando que permitan visualizar la evolución de los principales KPI de nuestros anunciantes.
Presentación de los resultados y aprendizajes obtenidos a los anunciantes para maximizar los resultados de las marcas.
Desarrollo técnico de nuevos productos y servicios que aporten valor añadido a los anunciantes.

Experiencia, aptitudes y conocimientos a valorar positivamente:
Participación en proyectos de I+D+I en los que se utilicen técnicas de modelización y machine learning.
Participación en proyectos relacionados con Investigación de mercado.
Experiencia en el sector de Marketing y Publicidad. En particular, en medición del impacto publicitario utilizando modelos matemáticos.
Experiencia en entornos de CRM y Marketing.
Capacidad de análisis y síntesis.
Facilidad para trabajar en equipo.
Proactividad, agilidad y compromiso.
Orientación al cliente y a la obtención de resultados.
Alta capacidad de comunicación.

Requerimientos:
Formación académica deseable: Doble grado matemáticas e ingeniería informática, licenciatura en Matemáticas o grado y/o máster en Ingeniería Matemática.
Experiencia mínima de 3-4 años en consultoría, Institutos de Investigación, agencias de medios o departamentos de Business Intelligence en áreas de modelización.
Nivel Alto de inglés (relación con clientes internacionales). Comunicación fluida en inglés, tanto en conversación como escrita.
Conocimiento de los lenguajes de programación R y Python.
Conocimientos de BBDD relacionales, PostgreSQL y MySQL además del lenguaje SQL.
Conocimientos de los principales servicios de Google Cloud Platform, Cloud SQL, Cloud Storage, BigQuery y Data Studio.
Conocimientos de PowerBI.
Nivel muy alto de Excel.
Disponibilidad para viajar.

Location:

Madrid

Brand:

Ymedia

Time Type:

Full time

Contract Type:

Permanent",16/02/2023,Data Scientist - Sector Energías RenovablesIngeteam
,AIS,"Barcelona, Cataluña, España",Híbrido,hace 3 días,Jornada completa · Sin experiencia,"Acerca del empleo
Desde Carrefour tenemos la necesidad de incorporar un perfil de Data Analyst para ser parte del área de analítica de cliente a la dirección de Data para nuestra Compañía.

La misión del puesto será analizar, dar formato y presentar el histórico del Dato Estos análisis serán la base para el trabajo de los Key Account Managers con los que esta persona trabajará de forma muy directa.

Las principales responsabilidades serán:

Creación de KPIs y métricas que permita seguir el negocio

Identificación de segmentos que optimicen las acciones comerciales.

Realización de análisis de comportamiento del Cliente con el objetivo de encontrar patrones de comportamiento que nos permitan realizar: Modelos analíticos.

Realizar análisis ad-hoc según necesidades de negocio

Conocimientos necesarios:

Conocimiento en lenguaje SQL

Conocimiento herramientas ETL (tipo Alteryx)

Conocimiento herramientas de visualización datos (tipo Tableau, Power BI)

Experiencia en gestión BBDD

Experiencia en plataformas de envíos comunicación (herramientas similares a MKTC).

Competencias personales

Persona con capacidad de análisis

Capacidad de identificación de relaciones

Proactividad

Que te ofrecemos desde Carrefour:
La oportunidad de crecer y desarrollarte profesionalmente, gracias a que somos una compañía en constante expansión y evolución.
Formar parte de una multinacional que apuesta por el uso de las últimas tecnologías, te permitirá trabajar en diversos proyectos y estar en continua formación.
Un salario competitivo en el mercado, junto con ventajas y beneficios para los colaboradores/as.
Posibilidad de trabajar en un ambiente dinámico.
Compartir nuestro compromiso con la inclusión, ayudando desde la Fundación Solidaridad Carrefour a mejorar la situación de muchas personas en riesgo de exclusión social.

Valoraremos todas las candidaturas interesadas y si eres la persona seleccionada para avanzar en el proceso, nos pondremos en contacto contigo para darte más detalles del puesto y conocer tu perfil.

¡Muchas gracias!",16/02/2023,AIS
Data Scientist - Hybrid Intelligence,Capgemini Engineering,"Sevilla, Andalucía, España",Híbrido,hace 2 semanas,Jornada completa · Intermedio,"Acerca del empleo
Job description:

Are you passionate about modern technology? Do you want to work in an agile, self-organized environment where collaboration, trust, and innovation are paramount? Then, our AI Lab team wants to hear from you. We are looking for a bright mind to help us move forward. You work in a diverse environment in close cooperation with various business units, and both internal and external clients.

What You Will Do
develop financial applications with artificial intelligence to push the current frontier of knowledge
renew, further develop and maintain the applications already developed
create and maintain all technical documents
contribute to the implementation of DevOps concepts such as developer
What You Bring
knowledge in software engineering (python, github, kubernetes, Spark, Scrum)
knowledge in finance (portfolio optimization, back testing design, main products, and their features)
knowledge in Analytics, Data Scientist, Machine Learning, Deep Learning (NLP, transformers, reinforcement learning)
very good verbal and written English and Spanish",16/02/2023,Data Scientist - Hybrid IntelligenceCapgemini Engineering
Data Scientist - Hybrid Intelligence,Capgemini Engineering,"Sevilla, Andalucía, España",Presencial,hace 2 semanas,Jornada completa · Sin experiencia,"Acerca del empleo
Sionic is currently seeking a Data Scientist to join its team on a permanent basis within our Banking & Markets practice in Madrid. Please note that the successful candidate will be required to work in the Madrid office 2-3 days per week.

The opportunity:
At Banking & Markets we have a unique, specialist track record of delivering lasting change in financial services. We work with Exchanges and CCPs worldwide on a range of clearing solutions across both OTC and listed product sets. We assist our clients to achieve their organisational objectives and high priority change initiatives. We partner with clients to augment their own transformation capability on specific programmes through to entire change functions. Our specialisms enable us to offer both specific and complementary expertise, while our proprietary intellectual property measurably and demonstrably increases the likelihood of transformation success.

You will:
Deliver successful deployment and Pilots
Manage and design the Customer-specific technical solution throughout the project life cycle
Technical leadership of Data Science & Engineering aspects and team members including partners
Work on various data sources and apply sophisticated feature engineering capabilities
Bring and use business knowledge
Extract insights and actionable recommendations from large volumes of data and Investigate anomalies in Big Data
Build and manage technical relationships with customers and partners
Provide product requirements input to the Product Management team
Train the customers on the system – system usage and monitoring aspects
Travel to customer locations both domestically and abroad
Be integral to the success and growth of Sionic where your ideas and contributions matter, every day!

Your experience:
Essential:
2+ years of experience as a data scientist/data engineer/big-data developer
BSc or equivalent in Mathematics, Statistics, Computer Science, Economics, or another related field
Must have proven professional experience in data analytics for financial services with strong data mining and forensic skills
Must have Hands-on experience and knowledge of scripting languages: Python/PySpark as well as DS workflow management tools including MLflow, Airflow, etc.
Experience in NLP or Graph Algorithms - an advantage
Working experience with Linux OS - an advantage
Fluent English - written and spoken
Desirable:
Experience working with customers. Advantage – financial customers.

Life at Sionic
We are expert-led specialists across banking, asset and investment management, financial markets infrastructure, wealth management, insurance and reinsurance.
What's important to you is what matters to us…
Our people are at the heart of our business and that’s why we’re the Consultancy of choice for our clients. We recognise that the traditional ‘workplace environment’ has evolved and we want to nurture the benefits of this cultural shift for our employees whilst continuing to deliver expertise and an unrivalled service to our customers in our core, specialist areas.
Our core values which underpin our day to day working practices are Expertise, Leadership and Teamwork.

We live these values by …
Caring for the health and well-being of our colleagues
Increasing diversity and inclusion within our workforce
Encouraging and accommodating flexible and hybrid working arrangements
Creating a culture centred on interesting, complex, and challenging work and celebrating success
Enjoying a fun, friendly, supportive, and sociable team-based environment
Supporting performance driven career progression and providing access to professional skills enhancement via internal learning programs
Recognising and celebrating the individual contributions of our colleagues
Championing autonomy and empowerment of all our colleagues

And if that wasn’t enough…
Rewarding success and hard work!
We offer a competitive basic salary and annual bonus based on performance.

Benefits package includes:
Private healthcare via Sanitas
Lunch vouchers via Edenred
Flexible remuneration plan.
Online discount platform.
Competitive employee referral program
Generous annual leave plan

Inclusion and Diversity
At Sionic, we are dedicated to building a culture of diverse perspectives and talent to support individual growth and superior business results. We strive to cultivate a dynamic, diverse, and inclusive workplace where all employees feel engaged, valued and that they belong. Our global Charter summarises commitment to diversity and inclusion.",16/02/2023,Data Scientist - Hybrid IntelligenceCapgemini Engineering
Junior Data Scientist,ACCOM,"Madrid, Comunidad de Madrid, España",Híbrido,hace 2 semanas,Jornada completa · Intermedio,"Acerca del empleo
¡Bienvenido/a a la Comunidad Big Data BI de atSistemas!

Si eres un apasionado/a del mundo del dato y estás en busca de un reto en proyectos internacionales, ¡esta oferta es para ti!

En estos momentos estamos buscando incorporar al equipo un Científico de Datos Junior con experiencia en:

Experiencia mínima de 1 año con modelos estadísticos y de Machine Learning.
Conocimiento avanzado de Python aplicado al área de Data Science.
Experiencia con modelos de Machine Learning
Experiencia en industrialización de modelos.
Experiencia en AWS (S3, Redshift)
Inglés: B2

¿Desde dónde trabajarás? 📍

3 días en remoto y 2 en las oficinas ubicadas en Zaragoza.

¿Qué implica formar parte de la #Familiaat? 👨‍👩‍👧‍👦

Plan de carrera 🏄 Tu crecimiento es el nuestro, por eso, todos nuestros profesionales tienen a su disposición procesos diseñados específicamente para sus funciones dentro de la compañía: modelo de competencias, evaluaciones, planes de formación y certificación, proyectos y eventos.

Retribución Flexible 💰Podrás optar por cheques restaurante, cheques guardería, tarjeta de transporte, o seguro médico. Junto los beneficios y descuentos que te proponemos al unirte al Club de ventajas AT.

Conciliación vida familiar y laboral 💆Nos gusta que tengas equilibrio en tu vida personal y en tu carrera profesional, por lo que disfrutamos de 22 días de vacaciones + 2 días de libre disposición + 24 y 31 de diciembre, además de opciones de teletrabajo, horario flexible y jornada intensiva los viernes y en verano.

Formación continua 💻 como medio para conseguir el desarrollo personal y profesional de nuestros compañeros. Tendrás opciones para formarte en últimas tecnologías, inglés, competencias/habilidades. Además de nuestro programa de certificaciones oficiales y las licencias de Udemy Business.

Wellness 🔋Promovemos un estilo de vida saludable entre todos los que formamos atSistemas y, por eso, contamos con varias iniciativas que fomentan nuestra salud y bienestar. Nuestro equipo de People Care está siempre a tu disposición para que las experiencias en atSistemas sean humanas y lo más alegres posible.

Nos gusta celebrar los momentos especiales 🎉 Así que estate atento a lo largo del año porque recibirás alguna que otra sorpresa

Conviértete en Embajador AT 😎 a través del Friends Mood.

...¡entre otras muchas cosas!

Si tienes cualquier duda o quieres ampliar la información, no dudes en contactar con cualquiera de los compañeros de People & Talent.",16/02/2023,Junior Data ScientistACCOM
Senior Data Scientist (d/f/m),Personio,"Madrid, Comunidad de Madrid, España",Híbrido,hace 3 semanas,Jornada completa · Sin experiencia,"Acerca del empleo
TECNALIA
¡¡Anímate y únete a TECNALIA!! En TECNALIA impulsamos el crecimiento sostenible y afrontamos los mayores retos tecnológicos de la humanidad transformándolos en oportunidades. Ayudamos a la sociedad y las empresas a crecer a través de innovaciones tecnológicas. Estamos comprometid@s con la igualdad, la diversidad y promovemos la conciliación de la vida personal y profesional. Trabajarás en un equipo altamente cualificado, de excelencia tecnológica, en un entorno internacional y multidisciplinar.

Descripción de la oferta

En TECNALIA queremos reforzar nuestro equipo del Área de Negocio de “Smart Industry”, cuya misión es inducir nuevas oportunidades de negocio derivadas de los nuevos retos que debe afrontar el sector Industrial para abordar la trasformación digital.
Trabajamos en proyectos que ayudan a nuestros clientes a abordar la digitalización en un sentido amplio en diferentes sectores industriales, con el objetivo de incluir comunicaciones e inteligencia a los equipos, sistemas y procesos. Ayudamos a definir los requisitos que aseguren la eficiencia, calidad, disponibilidad y flexibilidad de la producción, la interoperabilidad y la ciberseguridad, y la incorporación integrada de Inteligencia Artificial en la monitorización inteligente de la producción.
Para reforzar el equipo deseamos incorporar un/a Data Scientist que desarrolle e implemente sistemas de análisis de grandes volúmenes de datos para la optimización de procesos industriales, analítica on-line y eficiencia en el uso de los recursos.
Si eres una persona capaz de trabajar con grandes volúmenes de datos, hacer frente a retos técnicos asociados a los problemas, apasionada por aprender las claves de los procesos industriales, comprender el porqué de las cosas a través de la observación de los datos, y que tiene un fuerte interés por la investigación aplicada y su transferencia a empresas, entonces estás leyendo la oferta de empleo adecuada.
Si sientes interés por la investigación aplicada y por transferir la tecnología que tú misma desarrollas a las empresas… ¡Sigue leyendo…!
Qué harás
Participarás en proyectos de Investigación y Desarrollo orientados al sector industrial.
Resolverás problemas de analítica aplicando métodos avanzados de análisis de datos.
Crearás modelos de Machine Learning y/o Deep Learning que irán desde el ámbito local hasta su puesta en producción.
Adquirirás experiencia para trabajar con datos de procesos industriales, trabajando codo con codo con el cliente en el desarrollo de los proyectos.
Trabajarás en un ambiente multidisciplinar con expertos data scientists así como expertos en proceso.
Te formarás y ampliarás tus conocimientos en el campo y en las últimas técnicas del estado del arte.
Reportarás tu trabajo mediante la escritura de artículos científicos o entregables de los proyectos.
Qué te ofrecemos
Trabajarás en un equipo con gran proyección en la temática y referente en Europa, en un ambiente de trabajo multicultural, multidisciplinar, dinámico y enriquecedor.
Colaborarás con grupos de investigación de alto nivel tanto regionales, como nacionales e internacional, sobre todo europeos.
Oportunidad de desarrollarte profesionalmente
Dispondrás de medidas de conciliación de tu vida personal y profesional.

Requisitos
Titulación: Ingeniería en Telecomunicaciones, Ingeniería en Informática, Licenciado en Matemática, Física o titulación similar. Se valorará muy positivamente formación específica en data science, como post-grados o master.

Facilidad en la compresión y asimilación de los problemas tecnológicos específicos de dominio industrial o similar para posteriormente resolver, predecir u optimizar procesos mediante técnicas de analítica avanzada.
Habilidad en la generación, transferencia e implementación de nuevas técnicas de Analítica Avanzada, tanto descriptiva como predictiva: Data Mining, Machine Learning, e Inteligencia Artificial en general.
Experiencia en técnicas de Analítica Descriptiva (clustering, autoencoders), Predictiva (Shallow/DeepLearning), Prescriptiva (optimización, aprendizaje por refuerzo, aprendizaje de reglas) y Generativa (GANs).
Conocimiento de técnicas metaheurísticas para resolver problemas de optimización y problemas de investigación operativa como la planificación.
Programación y herramientas. Lenguajes de programación de alto nivel orientados al manejo de datos: Python (scikit, numpy, pandas, Tensorflow…), así como desarrollo de herramientas de visualización y control de versiones (GIT).
Conocimientos en tecnologías de almacenamiento y acceso a la información: bases de datos relacionales (MySQL, PostgreSQL), noSQL (Hbase, MongoDB), archivos binarios de rápido acceso.
Se valorará experiencia en la escritura de artículos científicos (Latex).
Experiencia técnica:
1-2 años en: Statistical modelling, data mining, predictive analytics, Machine learning, forecasting, classification, Decision Trees, Random Forest, Search Algorithms, Neural Networks, Deep Learning Algorithms.
Alta competencia en herramientas de ciencia de datos como Python, PySpark, Jupiter...
Idiomas: Dominio de español e inglés hablado y escrito. Se valorará muy positivamente conocimiento de euskera.
Habilidades personales:
Habilidades interpersonales, capacidad para desenvolverse en un entorno multidisciplinar y con espíritu de trabajo en equipo.
Se valorará:
Conocimientos en ingeniería de software: arquitecturas, integración continua (CI/CD) y Docker.
Conocimientos en herramientas como: Weka, RapidMiner, Matlab, R, ....
Desarrollo en entornos cloud como Azure o AWS.
Conocimientos en técnicas de análisis espectral de señal.
*Valoramos positivamente las solicitudes de personas con certificado de discapacidad igual o mayor al 33%, en cumplimiento de la legislación vigente, Ley General de Derechos de las Personas con Discapacidad y de su inclusión social (LGD).",16/02/2023,Senior Data Scientist (d/f/m)Personio
Senior Data Scientist (d/f/m),Personio,"Madrid, Comunidad de Madrid, España",Híbrido,hace 1 semana,Jornada completa · Intermedio,"Acerca del empleo
What We Offer

Interact with senior stakeholders at our clients on regular basis, to drive their business towards impactful change.
Working with Data Scientists to take data throughout its lifecycle - acquisition, exploration, data cleaning, integration, analysis, interpretation, and visualization.
Become part of a fast-growing international and diverse team.

What You Will Do

Mine the data from internal and external sources.
Help business and the team to understand the data.
Proactively come up with findings and data insights.
Connect with different data stakeholders.
Prepare data so that it can be consumed by Data Science models.
Critically look at the data quality.
Build and support Data Science models.

What You’ll Bring

At least 3 years of relevant experience in data analysis, advanced analytics or data science.
Strong mathematical background: understanding of general mathematics, differential calculus, linear algebra, statistical analysis, complex analysis, time series analysis, optimization methods.
Good programming skills and experience of working with Python.
Excellent SQL knowledge.
Experience of building statistical, machine learning and optimization models.
Experience of working with deep learning frameworks (Tensorflow, Pytorch or Mxnet).
Distinctive plus: Ability to build Web Services, Hadoop/Hive/Spark experience, AWS knowledge, SAP products knowledge, in particular SAP BW, SAP HANA.
Excellent communication skills; the ability to convey complex analysis results clearly and with conviction to all levels of stakeholders.",16/02/2023,Senior Data Scientist (d/f/m)Personio
Científico/a de datos Junior,atSistemas,"Sevilla, Andalucía, España",Híbrido,hace 2 semanas,Jornada completa · Algo de responsabilidad,"Acerca del empleo
At Intrum, you will grow by making a difference. You will do it in a highly international environment and in a supportive and innovative culture.

As a market-leading credit management company, Intrum has wide-ranging expertise in debt collection services, and we do business in 24 countries in Europe.
We have more than 10,000 experienced employees in our group. As a result, we have a unique geographical size and scope.

With market leadership, however, comes great responsibility. We see ourselves as role models within our industry and have both the opportunity and responsibility to set new standards and change the way people perceive credit management. Through ethical and sustainable business practices we want to become the true benchmark of our industry.


Main Responsibilities:
Participate / lead optimization projects to improve Operational decisions for different countries.
Act as contact between these countries and the central Analytics team
Discuss and identify potential for data-driven improvements.
Contribute in Analytical development projects run from the central team.
Based on data discovery creates basic understanding of the business questions context
Creates models, mostly Supervised and Unsupervised, that are trained/tested/validated trough evaluation methods.


About you:
1-2 years of relevant experience (with continuously expanding responsibilities)
General understanding of bias and variance trade-off to avoid over/under fitting
Experience with Python to perform complex statistical analyses on both internal and external data;
General understanding of DBMS, statistics, linear algebra, probability and data structures
Familiar with database technologies like SQL or others
Several courses or minor education in machine learning is required.


Location for this position
Málaga, Spain (hybrid).
We accept applications from all countries in which we operate. However, we do not offer relocation support or work permit sponsorship.


Our commitment with Diversity & Inclusion
Intrum believes diversity should be visible, valued, and sustained throughout the organization. We embrace Empathy, Ethics, Dedication and Solutions as our core values.
We are committed to enabling an inclusive culture, ensuring diversity of our talent to proudly represent the communities we serve. All aspects of people engagement from the decision to hire or promote are based on the business needs and individual merits.

***No Sponsorship is provided for this position. You need to have the legal right to work in the country advertised***",16/02/2023,Científico/a de datos JunioratSistemas
Data Scientist,Ericsson,"Madrid, Comunidad de Madrid, España",Presencial,hace 3 meses,Jornada completa,"Acerca del empleo
Our opportunity

Within the Data and Business Intelligence area, DBI Studio is responsible for building the solutions which support the Group’s decision making and efficiency. We have a truly global reach: our internal clients are Group Functions responsible for the Group’s core processes and Business Units bringing Zurich’s products and services to all geographic areas.

The activity of DBI Studio’s Data Science team is instrumental to Zurich’s transformation into a data-driven organization. Working shoulder to shoulder with engineers, designers, product managers and business stakeholders, we deliver effective models and reusable products. We strive for robustness, safety and clarity. We are adaptable and make it a point to never stick to our comfort zone and constantly push the boundary of the technologies and models available to Zurich.

By joining us, you will be part of a team committed to make things better day after day and to invest in each other’s growth. Your work will support processes and decisions that reach millions of customers and you will gain the experience (and satisfaction!) that only facing problems that you’ve never seen before and overcoming new challenges can bring.

Your role

As a data scientist your main responsibilities will involve work collaboratively on building models and analyses to support internal products or the business’s decision processes, producing code and experiments that be reproducible and maintainable as well as informing the group’s digital strategy.

What does that mean in practice?

It means that over the course of just a few months you may be testing computer vision models to assess the damage of a car accident from a photo; you may be tasked with detecting faulty instruments on a factory floor from the data produced by IoT sensors; you may be processing logs to profile web users; or employ large language models to search for concepts through thousands of risk assessment reports, or optimize the condition offerings in our policies. If you thought that the reach of a data scientist within an insurance company would be limited, think again.

Nor should the value that a skilled data scientist can bring be confined to the technical realm! You’ll have the chance to advise core teams with global reach on their digitalization strategy, shape the Group’s AI ethics policies or be involved in every part of the development of a product: from design, to implementation to its financial assessment.

150 years after its foundation, Zurich is still growing and so will your possibilities within it.

Your Skills And Experience

You may have experience building risk scoring models in a bank or studying behavioural patterns in social psychology trials. Perhaps in your free time you have analysed smart contract transaction patterns on crypto platforms. Or you were once asked to optimise the routing of logistical services or the hourly rental price of courts in a tennis club. Maybe during your studies you spent time filtering the massive amount of data produced by particle physics experiments and you now recall with fondness long, late night conversations around the interpretation of p-values. You may have built a system to detect unconscious decision patterns in a corpus of court sentences. It could be that you got tired of always getting the same recommendations on your music streaming platform and tried to reverse-engineer their algorithm. Perhaps you’ve wondered how to use mobile phone signal data to design new bus routes or study how crowds move to optimize the floor layout of a department store.

It doesn’t matter where you come from. The essence of our work is easy: make sense of information; maintain a global perspective (it’s not just about the mathematical model, but rather how it’ll be used); write good code.

As a data scientist your skills and qualifications will ideally include:

3 years of relevant industry experience (it should be clear by now what we mean by that). If that comes with knowledge of the insurance industry, all the better!
You know your random forest from your logistic regression – and you can explain them clearly to every kind of audience.
You have built a sound knowledge of programming in Python and its most common libraries and frameworks useful for DS (e.g. scikit-learn, pandas, scipy, numpy, networkx, pytorch, keras, pymc3…).
You have hands-on experience with (Py)Spark and can write non-trivial SQL queries,
Have worked in cloud environments, particularly Azure and AWS
And software versioning systems such as Git or SVN are no strangers to you.
You can prove that you can organise, conduct and communicate the results of quantitative experiments;
That you can handle multiple workflows at once, evaluate priorities, work under pressure
And that you work with autonomy and rigour: even in the face of ambiguity, uncertain requirements and lack of information, you plan and get work done.
You can communicate clearly, effectively and empathically
And you know what it means to work in a team.
It goes without saying: in a global organization, fluency in English (written and spoken) is paramount. Additional languages surely won’t hurt.

Bonus points if you can also show:

Higher academic education
Knowledge of software engineering basics
Demonstrable experience with seeing your models deployed to production
Experience programming in Scala and R (or indeed some lower-level languages!)
Knowledge of MLOps
Real-world experience with deep learning models
Knowledge of DS platforms such as Dataiku, Knime, DataRobot, H2O etc.

Additional Information

As well as a competitive salary and a yearly bonus we offer benefits package which includes:

Option to work remotely within Spain even up to 100% - you choose
Flexible working hours
Wide range of internal and external trainings
Free English, German and Spanish classes depending on the needs
Ticket restaurant
Life Insurance
Pension Plan - after 1 year in the company
Referral bonus if you bring other talented people like you
Special banking and insurance conditions
Exclusive Employees discounts

Primary work location is Barcelona, Poblenou . Please apply with your CV in English.

Who We Are

Looking for a challenging and inspiring work environment where you can make a difference? At Zurich millions of individuals and businesses place their trust in our products and services every day. Our 53,000 employees worldwide form the basis of our success, enabling businesses and communities to face a world of risk with confidence. Imagine if you could help people do this all over the world. You’d give them confidence and reassurance by protecting what they love most. It’s a big challenge, but you will be supported by a world-class team who believe in helping you to reach your full potential and deliver on our promises.

So be challenged. Be inspired. Help us make a difference.

At Zurich we are an equal opportunity employer. We attract and retain the best qualified individuals available, without regard to race/ethnicity, religion, gender, sexual orientation, age or disability.

Why Zurich

At Zurich, we like to think outside the box and challenge the status quo. We take an optimistic approach by focusing on the positives and constantly asking What can go right?

We are an equal opportunity employer who knows that each employee is unique - that’s what makes our team so great!

Join us as we constantly explore new ways to protect our customers and the planet .

Location(s): ES - Barcelona
Remote working:
Schedule: Full Time
Recruiter name: Santamaría Rodríguez Laura",16/02/2023,Data ScientistEricsson
Data Scientist Junior,atSistemas,"Zaragoza, Aragón, España",Presencial,hace 2 semanas,Jornada completa · Sin experiencia,"Acerca del empleo
Junior Data Analyst BI & Reporting – Data Science & BI (Openbank) (6-month contract)

We are the 100% digital bank of the Santander Group and we are currently undergoing a technological transformation and international expansion process. In 2017, we kicked off our relaunch plans and have been continuously expanding and growing ever since, especially when it comes to technology. We work in a start-up format, using agile methodologies to take our customers' experience to the next level. In 2019, we launched in the Netherlands, Germany and Portugal, recently followed by Argentina, with other countries currently in the pipeline.
Our culture sets us apart from the rest; social and diversity clubs are part of our essence and day-to-day culture.
We are a flexible and fast adapting team currently working remotely most of the time using all kinds of communication tools – we’ve barely noticed the change!

Mission and responsibilities:
As a Data Analyst & BI, you will maintain and build reports for different business areas, such as Onboarding, Wealth, or Zinia.
The main tasks of this position will be the following:

Collecting and interpreting data from different sources in our AWS Datalake.
Analysing results from different commercial actions and drive insights that can lead to optimizing our business.
Reporting the results back to the relevant members of the business, using data visualization tools.
Identifying patterns and trends in data sets, as well as automate these tasks so we can spend less time reviwing normality and more time analyzing interesting anomalous patterns.
Defining new data collection and analysis processes from our different business verticals, such as wealth, insurance, or new countries.
Locate and define new process improvement opportunities.
Ability to identify and automate recurring tasks (through scripts or dashboards).
Create a repository of key queries (really useful queries could be interesting for the rest of the team and for your future work).
Generate documentation of all the processes to facilitate their understanding, transfer or backup.


To be successful in the role you must have experience on:

+2 years of experience in a similar role.
Statistical analysis: you know the basic statistical concepts, and know how to implement them in different programming languages (ideally R, Python or Spark). You know when to use different indicators and have experience summarizing data insights with them.
Dealing with large datasets, and implementing scalable solutions. You know what data cleaning means and how to interact with a data engineer.
How to solve problems using data: analyze the problem and decompose it into different analytical components, and recycle all the components you can from other projects.
Software development: you know what git means, and how to develop your own code, test it and use it to produce actionable results. Open-source lovers get a plus if you show us your github!
Data Visualization, and tools like ggplot, matplotlib, tableau, or similar. Bonus points for Microstrategy, or QuickSight.
You are an SQL-ninja, writing simple exploratory or efficient queries won't be a problem for you.


Moreover, we need that:

You can give and take criticism well. You don’t get defensive when your ideas are challenged, and you have to be polite enough to challenge others´ ideas.
You are confident but not arrogant. You ask for help when you need it. When they don’t know something they just say so. You value and celebrate the contributions of others.
You get things done. You collaboratively create thoughtful plans, communicate them to others, hustle to get resources, and then execute. You are organized. You strongly favor simple and elegant solutions over complex ones.
You don’t freak out when things go wrong. Who wants to work for someone who is constantly in a panic?
You can think at different altitudes. That is, you are equally comfortable dealing with both the big picture and the fine details.
You are superb communicator. You explain your ideas clearly and succinctly. You ask others for input. You listen carefully. You build on the ideas of others. Your presentations are not death by PowerPoint.
Transparency is one of your main cards. You enjoy sharing your knowledge.
You are a team player.


What do we offer?

Joining a dynamic and agile company undergoing international expansion.
Working in start-up mode with the support of the Santander Group.
Competitive remuneration and attractive benefits package.
Possibility of growth within the company and the Group.
Collaborating on international projects in different countries.
Excellent work environment, social clubs and frequent events (virtual at present).


Would you like to grow with us? Join our team!
Openbank is an equal opportunity employer. All applicants will be considered as equal without paying attention to gender identity, sexual orientation, ethnicity, religion, age, political orientation, union membership nor disability status.
We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build.
If you´re not currently living in Madrid or Valencia and you are open to relocate yourself, we would still love to consider your application",16/02/2023,Data Scientist JunioratSistemas
